CLASE,Fecha,Accidentes,Dia_Semana,Dia_festivo,Dia_madre,Dia_padre,Amor_amistad,Semana_santa,Mujer,Hombre,Puente,Fin Sem Puente,Semana,Dia_año,Anio,Mes,Dia
Atropello,2014-08-28,11,jueves,0,0,0,0,0,0,0,0,0,35,240,2014,08,28
Atropello,2014-09-04,6,jueves,0,0,0,0,0,0,0,0,0,36,247,2014,09,04
Atropello,2014-09-11,9,jueves,0,0,0,0,0,0,0,0,0,37,254,2014,09,11
Atropello,2014-09-18,20,jueves,0,0,0,0,0,0,0,0,0,38,261,2014,09,18
Atropello,2014-09-25,14,jueves,0,0,0,0,0,0,0,0,0,39,268,2014,09,25
Atropello,2014-10-02,18,jueves,0,0,0,0,0,0,0,0,0,40,275,2014,10,02
Atropello,2014-10-09,10,jueves,0,0,0,0,0,0,0,0,0,41,282,2014,10,09
Atropello,2014-10-16,13,jueves,0,0,0,0,0,0,0,0,0,42,289,2014,10,16
Atropello,2014-10-23,10,jueves,0,0,0,0,0,0,0,0,0,43,296,2014,10,23
Atropello,2014-10-30,8,jueves,0,0,0,0,0,0,0,0,0,44,303,2014,10,30
Atropello,2014-11-06,5,jueves,0,0,0,0,0,0,0,0,0,45,310,2014,11,06
Atropello,2014-11-13,8,jueves,0,0,0,0,0,0,0,0,0,46,317,2014,11,13
Atropello,2014-11-20,12,jueves,0,0,0,0,0,0,0,0,0,47,324,2014,11,20
Atropello,2014-11-27,16,jueves,0,0,0,0,0,0,0,0,0,48,331,2014,11,27
Atropello,2014-12-04,15,jueves,0,0,0,0,0,0,0,0,0,49,338,2014,12,04
Atropello,2014-12-11,9,jueves,0,0,0,0,0,0,0,0,0,50,345,2014,12,11
Atropello,2014-12-18,15,jueves,0,0,0,0,0,0,0,0,0,51,352,2014,12,18
Atropello,2014-12-25,17,jueves,1,0,0,0,0,0,0,0,0,52,359,2014,12,25
Atropello,2015-01-01,26,jueves,1,0,0,0,0,0,0,0,0,1,1,2015,01,01
Atropello,2015-01-08,7,jueves,0,0,0,0,0,0,0,0,0,2,8,2015,01,08
Atropello,2015-01-15,10,jueves,0,0,0,0,0,0,0,0,0,3,15,2015,01,15
Atropello,2015-01-22,12,jueves,0,0,0,0,0,0,0,0,0,4,22,2015,01,22
Atropello,2015-01-29,15,jueves,0,0,0,0,0,0,0,0,0,5,29,2015,01,29
Atropello,2015-02-05,13,jueves,0,0,0,0,0,0,0,0,0,6,36,2015,02,05
Atropello,2015-02-12,12,jueves,0,0,0,0,0,0,0,0,0,7,43,2015,02,12
Atropello,2015-02-19,15,jueves,0,0,0,0,0,0,0,0,0,8,50,2015,02,19
Atropello,2015-02-26,11,jueves,0,0,0,0,0,0,0,0,0,9,57,2015,02,26
Atropello,2015-03-05,14,jueves,0,0,0,0,0,0,0,0,0,10,64,2015,03,05
Atropello,2015-03-12,14,jueves,0,0,0,0,0,0,0,0,0,11,71,2015,03,12
Atropello,2015-03-19,7,jueves,0,0,0,0,0,0,1,0,0,12,78,2015,03,19
Atropello,2015-03-26,15,jueves,0,0,0,0,0,0,0,0,0,13,85,2015,03,26
Atropello,2015-04-02,10,jueves,1,0,0,0,1,0,0,0,0,14,92,2015,04,02
Atropello,2015-04-09,13,jueves,0,0,0,0,0,0,0,0,0,15,99,2015,04,09
Atropello,2015-04-16,15,jueves,0,0,0,0,0,0,0,0,0,16,106,2015,04,16
Atropello,2015-04-23,14,jueves,0,0,0,0,0,0,0,0,0,17,113,2015,04,23
Atropello,2015-04-30,10,jueves,0,0,0,0,0,0,0,0,0,18,120,2015,04,30
Atropello,2015-05-07,16,jueves,0,0,0,0,0,0,0,0,0,19,127,2015,05,07
Atropello,2015-05-14,10,jueves,0,0,0,0,0,0,0,0,0,20,134,2015,05,14
Atropello,2015-05-21,12,jueves,0,0,0,0,0,0,0,0,0,21,141,2015,05,21
Atropello,2015-05-28,11,jueves,0,0,0,0,0,0,0,0,0,22,148,2015,05,28
Atropello,2015-06-04,10,jueves,0,0,0,0,0,0,0,0,0,23,155,2015,06,04
Atropello,2015-06-11,19,jueves,0,0,0,0,0,0,0,0,0,24,162,2015,06,11
Atropello,2015-06-18,14,jueves,0,0,0,0,0,0,0,0,0,25,169,2015,06,18
Atropello,2015-06-25,12,jueves,0,0,0,0,0,0,0,0,0,26,176,2015,06,25
Atropello,2015-07-02,12,jueves,0,0,0,0,0,0,0,0,0,27,183,2015,07,02
Atropello,2015-07-09,14,jueves,0,0,0,0,0,0,0,0,0,28,190,2015,07,09
Atropello,2015-07-16,9,jueves,0,0,0,0,0,0,0,0,0,29,197,2015,07,16
Atropello,2015-07-23,11,jueves,0,0,0,0,0,0,0,0,0,30,204,2015,07,23
Atropello,2015-07-30,10,jueves,0,0,0,0,0,0,0,0,0,31,211,2015,07,30
Atropello,2015-08-06,14,jueves,0,0,0,0,0,0,0,0,0,32,218,2015,08,06
Atropello,2015-08-13,12,jueves,0,0,0,0,0,0,0,0,0,33,225,2015,08,13
Atropello,2015-08-20,7,jueves,0,0,0,0,0,0,0,0,0,34,232,2015,08,20
Atropello,2015-08-27,20,jueves,0,0,0,0,0,0,0,0,0,35,239,2015,08,27
Atropello,2015-09-03,14,jueves,0,0,0,0,0,0,0,0,0,36,246,2015,09,03
Atropello,2015-09-10,21,jueves,0,0,0,0,0,0,0,0,0,37,253,2015,09,10
Atropello,2015-09-17,13,jueves,0,0,0,0,0,0,0,0,0,38,260,2015,09,17
Atropello,2015-09-24,17,jueves,0,0,0,0,0,0,0,0,0,39,267,2015,09,24
Atropello,2015-10-01,4,jueves,0,0,0,0,0,0,0,0,0,40,274,2015,10,01
Atropello,2015-10-08,12,jueves,0,0,0,0,0,0,0,0,0,41,281,2015,10,08
Atropello,2015-10-15,9,jueves,0,0,0,0,0,0,0,0,0,42,288,2015,10,15
Atropello,2015-10-22,17,jueves,0,0,0,0,0,0,0,0,0,43,295,2015,10,22
Atropello,2015-10-29,14,jueves,0,0,0,0,0,0,0,0,0,44,302,2015,10,29
Atropello,2015-11-05,5,jueves,0,0,0,0,0,0,0,0,0,45,309,2015,11,05
Atropello,2015-11-12,14,jueves,0,0,0,0,0,0,0,0,0,46,316,2015,11,12
Atropello,2015-11-19,10,jueves,0,0,0,0,0,0,0,0,0,47,323,2015,11,19
Atropello,2015-11-26,14,jueves,0,0,0,0,0,0,0,0,0,48,330,2015,11,26
Atropello,2015-12-03,7,jueves,0,0,0,0,0,0,0,0,0,49,337,2015,12,03
Atropello,2015-12-10,14,jueves,0,0,0,0,0,0,0,0,0,50,344,2015,12,10
Atropello,2015-12-17,15,jueves,0,0,0,0,0,0,0,0,0,51,351,2015,12,17
Atropello,2015-12-24,18,jueves,0,0,0,0,0,0,0,0,0,52,358,2015,12,24
Atropello,2015-12-31,15,jueves,0,0,0,0,0,0,0,0,0,53,365,2015,12,31
Atropello,2016-01-07,12,jueves,0,0,0,0,0,0,0,0,0,2,7,2016,01,07
Atropello,2016-01-14,8,jueves,0,0,0,0,0,0,0,0,0,3,14,2016,01,14
Atropello,2016-01-21,11,jueves,0,0,0,0,0,0,0,0,0,4,21,2016,01,21
Atropello,2016-01-28,8,jueves,0,0,0,0,0,0,0,0,0,5,28,2016,01,28
Atropello,2016-02-04,16,jueves,0,0,0,0,0,0,0,0,0,6,35,2016,02,04
Atropello,2016-02-11,16,jueves,0,0,0,0,0,0,0,0,0,7,42,2016,02,11
Atropello,2016-02-18,12,jueves,0,0,0,0,0,0,0,0,0,8,49,2016,02,18
Atropello,2016-02-25,7,jueves,0,0,0,0,0,0,0,0,0,9,56,2016,02,25
Atropello,2016-03-03,8,jueves,0,0,0,0,0,0,0,0,0,10,63,2016,03,03
Atropello,2016-03-10,13,jueves,0,0,0,0,0,0,0,0,0,11,70,2016,03,10
Atropello,2016-03-17,13,jueves,0,0,0,0,0,0,0,0,0,12,77,2016,03,17
Atropello,2016-03-24,7,jueves,1,0,0,0,1,0,0,0,0,13,84,2016,03,24
Atropello,2016-03-31,10,jueves,0,0,0,0,0,0,0,0,0,14,91,2016,03,31
Atropello,2016-04-07,11,jueves,0,0,0,0,0,0,0,0,0,15,98,2016,04,07
Atropello,2016-04-14,14,jueves,0,0,0,0,0,0,0,0,0,16,105,2016,04,14
Atropello,2016-04-21,12,jueves,0,0,0,0,0,0,0,0,0,17,112,2016,04,21
Atropello,2016-04-28,9,jueves,0,0,0,0,0,0,0,0,0,18,119,2016,04,28
Atropello,2016-05-05,11,jueves,0,0,0,0,0,0,0,0,0,19,126,2016,05,05
Atropello,2016-05-12,9,jueves,0,0,0,0,0,0,0,0,0,20,133,2016,05,12
Atropello,2016-05-19,15,jueves,0,0,0,0,0,0,0,0,0,21,140,2016,05,19
Atropello,2016-05-26,8,jueves,0,0,0,0,0,0,0,0,0,22,147,2016,05,26
Atropello,2016-06-02,9,jueves,0,0,0,0,0,0,0,0,0,23,154,2016,06,02
Atropello,2016-06-09,10,jueves,0,0,0,0,0,0,0,0,0,24,161,2016,06,09
Atropello,2016-06-16,14,jueves,0,0,0,0,0,0,0,0,0,25,168,2016,06,16
Atropello,2016-06-23,10,jueves,0,0,0,0,0,0,0,0,0,26,175,2016,06,23
Atropello,2016-06-30,5,jueves,0,0,0,0,0,0,0,0,0,27,182,2016,06,30
Atropello,2016-07-07,19,jueves,0,0,0,0,0,0,0,0,0,28,189,2016,07,07
Atropello,2016-07-14,16,jueves,0,0,0,0,0,0,0,0,0,29,196,2016,07,14
Atropello,2016-07-21,4,jueves,0,0,0,0,0,0,0,0,0,30,203,2016,07,21
Atropello,2016-07-28,19,jueves,0,0,0,0,0,0,0,0,0,31,210,2016,07,28
Atropello,2016-08-04,11,jueves,0,0,0,0,0,0,0,0,0,32,217,2016,08,04
Atropello,2016-08-11,9,jueves,0,0,0,0,0,0,0,0,0,33,224,2016,08,11
Atropello,2016-08-18,10,jueves,0,0,0,0,0,0,0,0,0,34,231,2016,08,18
Atropello,2016-08-25,17,jueves,0,0,0,0,0,0,0,0,0,35,238,2016,08,25
Atropello,2016-09-01,15,jueves,0,0,0,0,0,0,0,0,0,36,245,2016,09,01
Atropello,2016-09-08,10,jueves,0,0,0,0,0,0,0,0,0,37,252,2016,09,08
Atropello,2016-09-15,12,jueves,0,0,0,0,0,0,0,0,0,38,259,2016,09,15
Atropello,2016-09-22,9,jueves,0,0,0,0,0,0,0,0,0,39,266,2016,09,22
Atropello,2016-09-29,12,jueves,0,0,0,0,0,0,0,0,0,40,273,2016,09,29
Atropello,2016-10-06,12,jueves,0,0,0,0,0,0,0,0,0,41,280,2016,10,06
Atropello,2016-10-13,13,jueves,0,0,0,0,0,0,0,0,0,42,287,2016,10,13
Atropello,2016-10-20,13,jueves,0,0,0,0,0,0,0,0,0,43,294,2016,10,20
Atropello,2016-10-27,10,jueves,0,0,0,0,0,0,0,0,0,44,301,2016,10,27
Atropello,2016-11-03,12,jueves,0,0,0,0,0,0,0,0,0,45,308,2016,11,03
Atropello,2016-11-10,13,jueves,0,0,0,0,0,0,0,0,0,46,315,2016,11,10
Atropello,2016-11-17,15,jueves,0,0,0,0,0,0,0,0,0,47,322,2016,11,17
Atropello,2016-11-24,6,jueves,0,0,0,0,0,0,0,0,0,48,329,2016,11,24
Atropello,2016-12-01,13,jueves,0,0,0,0,0,0,0,0,0,49,336,2016,12,01
Atropello,2016-12-08,8,jueves,1,0,0,0,0,0,0,0,0,50,343,2016,12,08
Atropello,2016-12-15,15,jueves,0,0,0,0,0,0,0,0,0,51,350,2016,12,15
Atropello,2016-12-22,9,jueves,0,0,0,0,0,0,0,0,0,52,357,2016,12,22
Atropello,2016-12-29,9,jueves,0,0,0,0,0,0,0,0,0,53,364,2016,12,29
Atropello,2017-01-05,8,jueves,0,0,0,0,0,0,0,0,0,2,5,2017,01,05
Atropello,2017-01-12,6,jueves,0,0,0,0,0,0,0,0,0,3,12,2017,01,12
Atropello,2017-01-19,9,jueves,0,0,0,0,0,0,0,0,0,4,19,2017,01,19
Atropello,2017-01-26,11,jueves,0,0,0,0,0,0,0,0,0,5,26,2017,01,26
Atropello,2017-02-02,11,jueves,0,0,0,0,0,0,0,0,0,6,33,2017,02,02
Atropello,2017-02-09,12,jueves,0,0,0,0,0,0,0,0,0,7,40,2017,02,09
Atropello,2017-02-16,9,jueves,0,0,0,0,0,0,0,0,0,8,47,2017,02,16
Atropello,2017-02-23,11,jueves,0,0,0,0,0,0,0,0,0,9,54,2017,02,23
Atropello,2017-03-02,8,jueves,0,0,0,0,0,0,0,0,0,10,61,2017,03,02
Atropello,2017-03-09,11,jueves,0,0,0,0,0,0,0,0,0,11,68,2017,03,09
Atropello,2017-03-16,18,jueves,0,0,0,0,0,0,0,0,0,12,75,2017,03,16
Atropello,2017-03-23,9,jueves,0,0,0,0,0,0,0,0,0,13,82,2017,03,23
Atropello,2017-03-30,8,jueves,0,0,0,0,0,0,0,0,0,14,89,2017,03,30
Atropello,2017-04-06,7,jueves,0,0,0,0,0,0,0,0,0,15,96,2017,04,06
Atropello,2017-04-13,11,jueves,1,0,0,0,1,0,0,0,0,16,103,2017,04,13
Atropello,2017-04-20,6,jueves,0,0,0,0,0,0,0,0,0,17,110,2017,04,20
Atropello,2017-04-27,9,jueves,0,0,0,0,0,0,0,0,0,18,117,2017,04,27
Atropello,2017-05-04,10,jueves,0,0,0,0,0,0,0,0,0,19,124,2017,05,04
Atropello,2017-05-11,5,jueves,0,0,0,0,0,0,0,0,0,20,131,2017,05,11
Atropello,2017-05-18,13,jueves,0,0,0,0,0,0,0,0,0,21,138,2017,05,18
Atropello,2017-05-25,10,jueves,0,0,0,0,0,0,0,0,0,22,145,2017,05,25
Atropello,2017-06-01,8,jueves,0,0,0,0,0,0,0,0,0,23,152,2017,06,01
Atropello,2017-06-08,8,jueves,0,0,0,0,0,0,0,0,0,24,159,2017,06,08
Atropello,2017-06-15,7,jueves,0,0,0,0,0,0,0,0,0,25,166,2017,06,15
Atropello,2017-06-22,11,jueves,0,0,0,0,0,0,0,0,0,26,173,2017,06,22
Atropello,2017-06-29,11,jueves,0,0,0,0,0,0,0,0,0,27,180,2017,06,29
Atropello,2017-07-06,3,jueves,0,0,0,0,0,0,0,0,0,28,187,2017,07,06
Atropello,2017-07-13,14,jueves,0,0,0,0,0,0,0,0,0,29,194,2017,07,13
Atropello,2017-07-20,4,jueves,0,0,0,0,0,0,0,0,0,30,201,2017,07,20
Atropello,2017-07-27,7,jueves,0,0,0,0,0,0,0,0,0,31,208,2017,07,27
Atropello,2017-08-03,10,jueves,0,0,0,0,0,0,0,0,0,32,215,2017,08,03
Atropello,2017-08-10,6,jueves,0,0,0,0,0,0,0,0,0,33,222,2017,08,10
Atropello,2017-08-17,14,jueves,0,0,0,0,0,0,0,0,0,34,229,2017,08,17
Atropello,2017-08-24,14,jueves,0,0,0,0,0,0,0,0,0,35,236,2017,08,24
Atropello,2017-08-31,4,jueves,0,0,0,0,0,0,0,0,0,36,243,2017,08,31
Atropello,2017-09-07,9,jueves,0,0,0,0,0,0,0,0,0,37,250,2017,09,07
Atropello,2017-09-14,18,jueves,0,0,0,0,0,0,0,0,0,38,257,2017,09,14
Atropello,2017-09-21,9,jueves,0,0,0,0,0,0,0,0,0,39,264,2017,09,21
Atropello,2017-09-28,9,jueves,0,0,0,0,0,0,0,0,0,40,271,2017,09,28
Atropello,2017-10-05,8,jueves,0,0,0,0,0,0,0,0,0,41,278,2017,10,05
Atropello,2017-10-12,9,jueves,0,0,0,0,0,0,0,0,0,42,285,2017,10,12
Atropello,2017-10-19,7,jueves,0,0,0,0,0,0,0,0,0,43,292,2017,10,19
Atropello,2017-10-26,5,jueves,0,0,0,0,0,0,0,0,0,44,299,2017,10,26
Atropello,2017-11-02,6,jueves,0,0,0,0,0,0,0,0,0,45,306,2017,11,02
Atropello,2017-11-09,8,jueves,0,0,0,0,0,0,0,0,0,46,313,2017,11,09
Atropello,2017-11-16,13,jueves,0,0,0,0,0,0,0,0,0,47,320,2017,11,16
Atropello,2017-11-23,11,jueves,0,0,0,0,0,0,0,0,0,48,327,2017,11,23
Atropello,2017-11-30,13,jueves,0,0,0,0,0,0,0,0,0,49,334,2017,11,30
Atropello,2017-12-07,10,jueves,0,0,0,0,0,0,0,0,0,50,341,2017,12,07
Atropello,2017-12-14,6,jueves,0,0,0,0,0,0,0,0,0,51,348,2017,12,14
Atropello,2017-12-21,6,jueves,0,0,0,0,0,0,0,0,0,52,355,2017,12,21
Atropello,2017-12-28,8,jueves,0,0,0,0,0,0,0,0,0,53,362,2017,12,28
Atropello,2018-01-04,8,jueves,0,0,0,0,0,0,0,0,0,1,4,2018,01,04
Atropello,2018-01-11,7,jueves,0,0,0,0,0,0,0,0,0,2,11,2018,01,11
Atropello,2018-01-18,14,jueves,0,0,0,0,0,0,0,0,0,3,18,2018,01,18
Atropello,2018-01-25,10,jueves,0,0,0,0,0,0,0,0,0,4,25,2018,01,25
Atropello,2018-02-01,5,jueves,0,0,0,0,0,0,0,0,0,5,32,2018,02,01
Atropello,2018-02-08,10,jueves,0,0,0,0,0,0,0,0,0,6,39,2018,02,08
Atropello,2018-02-15,9,jueves,0,0,0,0,0,0,0,0,0,7,46,2018,02,15
Atropello,2018-02-22,13,jueves,0,0,0,0,0,0,0,0,0,8,53,2018,02,22
Atropello,2018-03-01,14,jueves,0,0,0,0,0,0,0,0,0,9,60,2018,03,01
Atropello,2018-03-08,8,jueves,0,0,0,0,0,1,0,0,0,10,67,2018,03,08
Atropello,2018-03-15,16,jueves,0,0,0,0,0,0,0,0,0,11,74,2018,03,15
Atropello,2018-03-22,9,jueves,0,0,0,0,0,0,0,0,0,12,81,2018,03,22
Atropello,2018-03-29,3,jueves,1,0,0,0,1,0,0,0,0,13,88,2018,03,29
Atropello,2018-04-05,13,jueves,0,0,0,0,0,0,0,0,0,14,95,2018,04,05
Atropello,2018-04-12,15,jueves,0,0,0,0,0,0,0,0,0,15,102,2018,04,12
Atropello,2018-04-19,13,jueves,0,0,0,0,0,0,0,0,0,16,109,2018,04,19
Atropello,2018-04-26,5,jueves,0,0,0,0,0,0,0,0,0,17,116,2018,04,26
Atropello,2018-05-03,16,jueves,0,0,0,0,0,0,0,0,0,18,123,2018,05,03
Atropello,2018-05-10,11,jueves,0,0,0,0,0,0,0,0,0,19,130,2018,05,10
Atropello,2018-05-17,9,jueves,0,0,0,0,0,0,0,0,0,20,137,2018,05,17
Atropello,2018-05-24,7,jueves,0,0,0,0,0,0,0,0,0,21,144,2018,05,24
Atropello,2018-05-31,9,jueves,0,0,0,0,0,0,0,0,0,22,151,2018,05,31
Atropello,2018-06-07,8,jueves,0,0,0,0,0,0,0,0,0,23,158,2018,06,07
Atropello,2018-06-14,8,jueves,0,0,0,0,0,0,0,0,0,24,165,2018,06,14
Atropello,2018-06-21,16,jueves,0,0,0,0,0,0,0,0,0,25,172,2018,06,21
Atropello,2018-06-28,9,jueves,0,0,0,0,0,0,0,0,0,26,179,2018,06,28
Atropello,2018-07-05,11,jueves,0,0,0,0,0,0,0,0,0,27,186,2018,07,05
Atropello,2018-07-12,14,jueves,0,0,0,0,0,0,0,0,0,28,193,2018,07,12
Atropello,2018-07-19,10,jueves,0,0,0,0,0,0,0,0,0,29,200,2018,07,19
Atropello,2018-07-26,9,jueves,0,0,0,0,0,0,0,0,0,30,207,2018,07,26
Atropello,2018-08-02,11,jueves,0,0,0,0,0,0,0,0,0,31,214,2018,08,02
Atropello,2018-08-09,9,jueves,0,0,0,0,0,0,0,0,0,32,221,2018,08,09
Atropello,2018-08-16,8,jueves,0,0,0,0,0,0,0,0,0,33,228,2018,08,16
Atropello,2018-08-23,12,jueves,0,0,0,0,0,0,0,0,0,34,235,2018,08,23
Atropello,2018-08-30,8,jueves,0,0,0,0,0,0,0,0,0,35,242,2018,08,30
Atropello,2018-09-06,12,jueves,0,0,0,0,0,0,0,0,0,36,249,2018,09,06
Atropello,2018-09-13,9,jueves,0,0,0,0,0,0,0,0,0,37,256,2018,09,13
Atropello,2018-09-20,6,jueves,0,0,0,0,0,0,0,0,0,38,263,2018,09,20
Atropello,2018-09-27,6,jueves,0,0,0,0,0,0,0,0,0,39,270,2018,09,27
Atropello,2018-10-04,13,jueves,0,0,0,0,0,0,0,0,0,40,277,2018,10,04
Atropello,2018-10-11,10,jueves,0,0,0,0,0,0,0,0,0,41,284,2018,10,11
Atropello,2018-10-18,11,jueves,0,0,0,0,0,0,0,0,0,42,291,2018,10,18
Atropello,2018-10-25,9,jueves,0,0,0,0,0,0,0,0,0,43,298,2018,10,25
Atropello,2018-11-01,15,jueves,0,0,0,0,0,0,0,0,0,44,305,2018,11,01
Atropello,2018-11-08,12,jueves,0,0,0,0,0,0,0,0,0,45,312,2018,11,08
Atropello,2018-11-15,10,jueves,0,0,0,0,0,0,0,0,0,46,319,2018,11,15
Atropello,2018-11-22,4,jueves,0,0,0,0,0,0,0,0,0,47,326,2018,11,22
Atropello,2018-11-29,5,jueves,0,0,0,0,0,0,0,0,0,48,333,2018,11,29
Atropello,2018-12-06,10,jueves,0,0,0,0,0,0,0,0,0,49,340,2018,12,06
Atropello,2018-12-13,7,jueves,0,0,0,0,0,0,0,0,0,50,347,2018,12,13
Atropello,2018-12-20,12,jueves,0,0,0,0,0,0,0,0,0,51,354,2018,12,20
Atropello,2018-12-27,13,jueves,0,0,0,0,0,0,0,0,0,52,361,2018,12,27
Atropello,2014-01-06,4,lunes,1,0,0,0,0,0,0,1,1,2,6,2014,01,06
Atropello,2014-01-13,15,lunes,1,0,0,0,0,0,0,1,1,3,13,2014,01,13
Atropello,2014-01-20,6,lunes,0,0,0,0,0,0,0,0,0,4,20,2014,01,20
Atropello,2014-01-27,18,lunes,0,0,0,0,0,0,0,0,0,5,27,2014,01,27
Atropello,2014-02-03,15,lunes,0,0,0,0,0,0,0,0,0,6,34,2014,02,03
Atropello,2014-02-10,12,lunes,0,0,0,0,0,0,0,0,0,7,41,2014,02,10
Atropello,2014-02-17,8,lunes,0,0,0,0,0,0,0,0,0,8,48,2014,02,17
Atropello,2014-02-24,11,lunes,0,0,0,0,0,0,0,0,0,9,55,2014,02,24
Atropello,2014-03-03,12,lunes,0,0,0,0,0,0,0,0,0,10,62,2014,03,03
Atropello,2014-03-10,14,lunes,0,0,0,0,0,0,0,0,0,11,69,2014,03,10
Atropello,2014-03-17,13,lunes,0,0,0,0,0,0,0,0,0,12,76,2014,03,17
Atropello,2014-03-24,9,lunes,1,0,0,0,0,0,0,1,1,13,83,2014,03,24
Atropello,2014-03-31,15,lunes,0,0,0,0,0,0,0,0,0,14,90,2014,03,31
Atropello,2014-04-07,21,lunes,0,0,0,0,0,0,0,0,0,15,97,2014,04,07
Atropello,2014-04-14,7,lunes,0,0,0,0,1,0,0,0,0,16,104,2014,04,14
Atropello,2014-04-21,5,lunes,0,0,0,0,0,0,0,0,0,17,111,2014,04,21
Atropello,2014-04-28,17,lunes,0,0,0,0,0,0,0,0,0,18,118,2014,04,28
Atropello,2014-05-05,14,lunes,0,0,0,0,0,0,0,0,0,19,125,2014,05,05
Atropello,2014-05-12,12,lunes,0,0,0,0,0,0,0,0,0,20,132,2014,05,12
Atropello,2014-05-19,16,lunes,0,0,0,0,0,0,0,0,0,21,139,2014,05,19
Atropello,2014-05-26,15,lunes,0,0,0,0,0,0,0,0,0,22,146,2014,05,26
Atropello,2014-06-02,6,lunes,1,0,0,0,0,0,0,1,1,23,153,2014,06,02
Atropello,2014-06-09,12,lunes,0,0,0,0,0,0,0,0,0,24,160,2014,06,09
Atropello,2014-06-16,16,lunes,0,0,0,0,0,0,0,0,0,25,167,2014,06,16
Atropello,2014-06-23,8,lunes,1,0,0,0,0,0,0,1,1,26,174,2014,06,23
Atropello,2014-06-30,11,lunes,0,0,0,0,0,0,0,0,0,27,181,2014,06,30
Atropello,2014-07-07,10,lunes,0,0,0,0,0,0,0,0,0,28,188,2014,07,07
Atropello,2014-07-14,13,lunes,0,0,0,0,0,0,0,0,0,29,195,2014,07,14
Atropello,2014-07-21,16,lunes,0,0,0,0,0,0,0,0,0,30,202,2014,07,21
Atropello,2014-07-28,18,lunes,0,0,0,0,0,0,0,0,0,31,209,2014,07,28
Atropello,2014-08-04,9,lunes,0,0,0,0,0,0,0,0,0,32,216,2014,08,04
Atropello,2014-08-11,4,lunes,0,0,0,0,0,0,0,0,0,33,223,2014,08,11
Atropello,2014-08-18,12,lunes,1,0,0,0,0,0,0,1,1,34,230,2014,08,18
Atropello,2014-08-25,5,lunes,0,0,0,0,0,0,0,0,0,35,237,2014,08,25
Atropello,2014-09-01,16,lunes,0,0,0,0,0,0,0,0,0,36,244,2014,09,01
Atropello,2014-09-08,9,lunes,0,0,0,0,0,0,0,0,0,37,251,2014,09,08
Atropello,2014-09-15,15,lunes,0,0,0,0,0,0,0,0,0,38,258,2014,09,15
Atropello,2014-09-22,6,lunes,0,0,0,0,0,0,0,0,0,39,265,2014,09,22
Atropello,2014-09-29,15,lunes,0,0,0,0,0,0,0,0,0,40,272,2014,09,29
Atropello,2014-10-06,8,lunes,0,0,0,0,0,0,0,0,0,41,279,2014,10,06
Atropello,2014-10-13,8,lunes,0,0,0,0,0,0,0,0,0,42,286,2014,10,13
Atropello,2014-10-20,10,lunes,0,0,0,0,0,0,0,0,0,43,293,2014,10,20
Atropello,2014-10-27,8,lunes,0,0,0,0,0,0,0,0,0,44,300,2014,10,27
Atropello,2014-11-03,8,lunes,1,0,0,0,0,0,0,1,1,45,307,2014,11,03
Atropello,2014-11-10,7,lunes,0,0,0,0,0,0,0,0,0,46,314,2014,11,10
Atropello,2014-11-17,11,lunes,1,0,0,0,0,0,0,1,1,47,321,2014,11,17
Atropello,2014-11-24,12,lunes,0,0,0,0,0,0,0,0,0,48,328,2014,11,24
Atropello,2014-12-01,11,lunes,0,0,0,0,0,0,0,0,0,49,335,2014,12,01
Atropello,2014-12-08,9,lunes,1,0,0,0,0,0,0,1,1,50,342,2014,12,08
Atropello,2014-12-15,16,lunes,0,0,0,0,0,0,0,0,0,51,349,2014,12,15
Atropello,2014-12-22,14,lunes,0,0,0,0,0,0,0,0,0,52,356,2014,12,22
Atropello,2014-12-29,9,lunes,0,0,0,0,0,0,0,0,0,53,363,2014,12,29
Atropello,2015-01-05,8,lunes,0,0,0,0,0,0,0,0,0,2,5,2015,01,05
Atropello,2015-01-12,7,lunes,1,0,0,0,0,0,0,1,1,3,12,2015,01,12
Atropello,2015-01-19,8,lunes,0,0,0,0,0,0,0,0,0,4,19,2015,01,19
Atropello,2015-01-26,10,lunes,0,0,0,0,0,0,0,0,0,5,26,2015,01,26
Atropello,2015-02-02,17,lunes,0,0,0,0,0,0,0,0,0,6,33,2015,02,02
Atropello,2015-02-09,16,lunes,0,0,0,0,0,0,0,0,0,7,40,2015,02,09
Atropello,2015-02-16,19,lunes,0,0,0,0,0,0,0,0,0,8,47,2015,02,16
Atropello,2015-02-23,14,lunes,0,0,0,0,0,0,0,0,0,9,54,2015,02,23
Atropello,2015-03-02,15,lunes,0,0,0,0,0,0,0,0,0,10,61,2015,03,02
Atropello,2015-03-09,10,lunes,0,0,0,0,0,0,0,0,0,11,68,2015,03,09
Atropello,2015-03-16,7,lunes,0,0,0,0,0,0,0,0,0,12,75,2015,03,16
Atropello,2015-03-23,9,lunes,1,0,0,0,0,0,0,1,1,13,82,2015,03,23
Atropello,2015-03-30,9,lunes,0,0,0,0,1,0,0,0,0,14,89,2015,03,30
Atropello,2015-04-06,10,lunes,0,0,0,0,0,0,0,0,0,15,96,2015,04,06
Atropello,2015-04-13,14,lunes,0,0,0,0,0,0,0,0,0,16,103,2015,04,13
Atropello,2015-04-20,14,lunes,0,0,0,0,0,0,0,0,0,17,110,2015,04,20
